zipcode,sex,age,street_name,unit,marital_status,education_level,bachelors_field,ethnic_background,occupation,last_name,first_name,middle_name,street_number,city,state,country,county,uuid
46203,Male,30,Mount Dr,,married_present,bachelors,business,white,police_officer,Demay,David,Noll,384,Indianapolis,IN,USA,Marion County,9fa8607b-3aaa-4928-b5d5-1b8714bbeda7
55016,Female,36,9th Ave,,married_present,bachelors,arts_humanities,white,police_officer,Albertson,Kathleen,I,408,Cottage Grove,MN,USA,Washington County,37f1b6f4-92d7-45ad-a4f9-82bda2b39565
1109,Male,20,Grace Ln,1423,never_married,high_school,no_degree,puerto rican,police_officer,Ayala,Brayan,,218,Springfield,MA,USA,Hampden County,9694999d-2778-4dc1-ad0b-73326d14c13d
33410,Male,24,Marjorie Trl,,never_married,some_college,no_degree,guatemalan,police_officer,Mendez,Rolando,,204,Palm Beach Gardens,FL,USA,Palm Beach County,d175d7f5-7336-49d8-a6fd-8ddd683536ae
29379,Male,25,S Anderson St,,never_married,some_college,no_degree,white,police_officer,Menahem,Lee,Bruce,98,Union,SC,USA,Union County,efb42518-3f34-47dd-b336-be95bb97e3b9
12526,Male,73,Crow Hill Road,,married_present,high_school,no_degree,white,police_officer,Silva,Jeffrey,William,476,Germantown,NY,USA,Columbia County,5368e0ef-7878-442b-8ed2-b9a7978c739a
19067,Female,38,Ellicott Road,,married_present,bachelors,stem,south asian,police_officer,Patel,Jigna,,146,Morrisville,PA,USA,Bucks County,33d4811b-1413-4907-9476-a6c0bc750404
85383,Male,52,Colter Stone Dr,,married_present,bachelors,arts_humanities,white,police_officer,Humes,Chris,Allen,622,Peoria,AZ,USA,Maricopa County,17349c91-5e67-4673-ad63-b0fe2cd900d1
51027,Male,44,Central Ave N,,married_present,high_school,no_degree,white,police_officer,Hall,Malcom,Wagner,2,Ireton,IA,USA,Sioux County,07c98363-bb96-4fb8-b1ce-8a225a8b6b7a
7111,Female,44,Garden Street,,married_present,bachelors,arts_humanities,black,police_officer,Tesfamariam,Jestine,Ann,67,Irvington,NJ,USA,Essex County,dbf0e810-2626-4097-9c15-1767fb9b1f01
77530,Female,27,S John King Blvd,,never_married,some_college,no_degree,mexican,police_officer,Alejandro,Nelida,,454,Channelview,TX,USA,Harris County,35c81a54-ed78-42c7-8fd6-8d778163303b
46703,Female,39,Bannister Rd,,never_married,high_school,no_degree,white,police_officer,Kilpatrick,Wendy,,30,Angola,IN,USA,Steuben County,c7a35c84-e55d-4b29-94a2-15622bc45ca4
38024,Male,48,Hartford Rd,,married_present,high_school,no_degree,white,police_officer,Cortellino,Kyle,,106,Dyersburg,TN,USA,Dyer County,cc62fcc2-2265-4088-939a-d128a9b7b7bf
42718,Female,30,Kiki Dr,,married_present,some_college,no_degree,white,police_officer,Deroche,Mary,E,325,Campbellsville,KY,USA,Larue County,1850d3f4-8939-432d-8e8f-bbac663e52a5
70001,Female,45,"Interline Ave,",,married_present,bachelors,education,black,police_officer,Anderson,Teresa,N,61,Metairie,LA,USA,Jefferson Parish,7e09dde4-0994-4e7f-9984-aaef01354e6f
41014,Male,33,Barbwood Dr,102,married_present,bachelors,arts_humanities,white,police_officer,Morrone,Bruce,Reid,609,Covington,KY,USA,Kenton County,df4cf096-e664-49b7-8b43-a60286283051
30096,Male,32,Jackie Ct NE,,never_married,some_college,no_degree,white,police_officer,Hebert,Tim,Bernard,63,Duluth,GA,USA,Gwinnett County,89731506-197a-45cf-b787-8662e54eb27a
60626,Male,29,Koths,,never_married,bachelors,arts_humanities,black,police_officer,Danos,Clifton,Ramon,191,Chicago,IL,USA,Cook County,3f5ef91b-a62d-4d24-b9fe-a9aca63a1db1
62711,Male,42,Bennington Ave,,married_present,bachelors,education,white,police_officer,Lovelace,Brian,Ryan,194,Springfield,IL,USA,Sangamon County,e1293433-6424-42f4-a886-a5fa9bc810a0
27405,Male,31,Simpson Road,4,never_married,bachelors,arts_humanities,white,police_officer,Rector,James,Fred,94,Greensboro,NC,USA,Guilford County,30b8fafa-aebf-4c50-878e-7bc3e00d5387
77091,Male,55,E Gable Rd,,separated,bachelors,business,black,police_officer,Reed,Patrick,L,453,Houston,TX,USA,Harris County,be1886e4-1b4a-4d44-bdb7-a8096a1fe482
19801,Female,68,Rhame Drive,,divorced,graduate,education,white,police_officer,Burch,Selena,Nicole,411,Wilmington,DE,USA,New Castle County,6c7c3f74-f8bb-4b49-aa15-750e6dd8efe4
48820,Female,54,Capitol Drive,,married_present,bachelors,education,white,police_officer,Koehler,Linda,K,123,Dewitt,MI,USA,Clinton County,29545d3a-272f-4ba7-ab92-1d3787012eea
63090,Male,49,2nd Ave N,,married_present,high_school,no_degree,white,police_officer,Laird,Michael,Brookshire,336,Washington,MO,USA,Franklin County,88202774-3a9f-41b0-a3e3-90aa484ca316
92707,Male,44,S Rosewood Ave,,married_present,some_college,no_degree,white,police_officer,Moorer,Michael,William,116,Santa Ana,CA,USA,Orange County,59b3e2d1-a4a1-460b-9ee5-353498e00c0c
70503,Female,33,Magnolia Ridge Loop,,married_present,bachelors,education,black,police_officer,White,Annie,Marie,470,Lafayette,LA,USA,Lafayette Parish,0e428726-7ac7-479a-8b92-bdf57f52ac12
97218,Female,55,S Navajo Way,,divorced,graduate,arts_humanities,white,police_officer,Elkins,Kristl,E,776,Portland,OR,USA,Multnomah County,31b61b37-2ec6-472e-95b4-d9c2ffcfc7f0
85139,Male,32,East 2nd Street,,never_married,some_college,no_degree,mexican,police_officer,Cunha,Yuri,Banderas,146,Maricopa,AZ,USA,Pinal County,e5bbba46-df29-42e8-a214-a0f3ba7eff66
46143,Male,33,Oakdale Blvd,,married_present,less_than_9th,no_degree,white,police_officer,Fox,Mike,Christopher,247,Greenwood,IN,USA,Johnson County,5f2ccb2b-b94a-44df-97e7-c9af07dde6d6
77498,Male,47,East Bell Road,,married_present,some_college,no_degree,hispanic or latino other,police_officer,Gonzalez,Alejandro,Camilo,105,Sugar Land,TX,USA,Fort Bend County,01f2a55c-8726-49d2-a079-676ece8adc7c
78623,Male,43,Valencia Dr,155,married_present,some_college,no_degree,hispanic or latino other,police_officer,Abraham,Jose,Francisca,5,Fischer,TX,USA,Hays County,aa8f6489-df3b-46cd-b989-f9313fd6e25f
13210,Male,28,Parker St,Unit 807,never_married,high_school,no_degree,white,police_officer,Mominee,Jared,Miller,47,Syracuse,NY,USA,Onondaga County,97867435-fed4-4812-91a2-b29985e14a6f
75010,Female,36,Pantadeleon Dr NE,,married_present,some_college,no_degree,white,police_officer,Weingart,Renee,,81,Carrollton,TX,USA,Denton County,bdd00b48-cbc2-42d8-abe5-8553952b0608
93003,Female,40,S Anchor Ave,,married_present,9th_12th_no_diploma,no_degree,mexican,police_officer,Rodriguez,Elena,Ivelisse,148,Ventura,CA,USA,Ventura County,36d10b6e-08fc-4b83-a884-f7399c056bd6
46062,Male,71,Mc Lister Ave,,married_present,high_school,no_degree,white,police_officer,Peterson,Henry,Michaeljames,52,Noblesville,IN,USA,Hamilton County,5811e610-92b3-4e18-8c87-7d7c705ba2a6
70714,Male,18,Croft Rd,Bldg 17,never_married,high_school,no_degree,black,police_officer,Seymour,James,John,74,Baker,LA,USA,East Baton Rouge Parish,dbb074ab-cd40-4976-a6da-0cc2dd34d00b
83687,Male,43,N Monaco Street Pkwy,,divorced,high_school,no_degree,white,police_officer,Stewart,Joshua,W,327,Nampa,ID,USA,Ada County,74b658ca-3869-487b-9cda-019975ee29f6
38119,Female,29,North State Highway 32,,never_married,graduate,arts_humanities,black,police_officer,Jackson,Angela,,29,Memphis,TN,USA,Shelby County,a1621ee4-92a9-42d5-b6e1-896ed470d194
45209,Male,38,Portadown Rd SW,,never_married,some_college,no_degree,white,police_officer,Coon,Warren,D,115,Cincinnati,OH,USA,Hamilton County,97b366a1-13a0-4f9d-af2b-a615dd1e3743
92404,Female,18,Forest Ln,# 1,never_married,some_college,no_degree,black,police_officer,Clyburn,Debra,,147,San Bernardino,CA,USA,San Bernardino County,eab36f7e-f1f0-41c1-bfd8-cd47a14fc2ce
71913,Male,31,Mcvay Rd,,separated,high_school,no_degree,black,police_officer,Adams,Lucius,,5,Hot Springs National Park,AR,USA,Hot Spring County,feaaadca-5de6-4fc4-89cc-8e49a2011ff1
75479,Male,55,Poinsetta Dr,,married_present,some_college,no_degree,white,police_officer,Aldrich,Steven,Morris,384,Savoy,TX,USA,Grayson County,b7fb906f-a995-46c9-a925-c490f2463a18
92025,Male,30,E 79th St,#124,married_present,associates,no_degree,central asian,police_officer,Raffinan,Akhtar,Naeem,108,Escondido,CA,USA,San Diego County,7cf0184e-32c8-48aa-8abc-eb32c3a3408a
61822,Female,26,Raven Dr,,never_married,associates,no_degree,white,police_officer,Kilcullen,Elissa,E,86,Champaign,IL,USA,Champaign County,6711f625-ae4c-4394-9bb2-c9668e01c3d2
33021,Female,49,Camino Cir,320,married_present,high_school,no_degree,dominican,police_officer,Quispe,Wanda,,23,Hollywood,FL,USA,Broward County,a2992d10-c544-454a-9dea-ca659e759c51
28213,Female,60,Limerick Ct,,separated,bachelors,arts_humanities,mexican,police_officer,Ramirez,Leticia,Daniela,31,Charlotte,NC,USA,Mecklenburg County,8eafa6fc-4ad1-4b57-b1eb-dc3e5653d35c
28056,Male,34,Lowell Ave,,married_present,some_college,no_degree,white,police_officer,Ebarb,Jason,Brooks,153,Gastonia,NC,USA,Gaston County,748623e2-f5cf-4c39-aeeb-f2ed5dd18678
8361,Male,42,Terrapin Ter,,never_married,associates,no_degree,black,police_officer,Smith,Alphonse,Charles,202,Vineland,NJ,USA,Atlantic County,2424bbc4-8a67-435f-ab53-bd1f48d9f9fa
32806,Male,23,SW 66th St,,never_married,bachelors,stem,southeast asian,police_officer,Cummings,Phong,T,1,Orlando,FL,USA,Orange County,8321665c-35c6-4bb5-8752-4977ba367697
80138,Male,57,E Alabama Pl,,married_present,some_college,no_degree,white,police_officer,Lallinger,Bryce,Rawls,380,Parker,CO,USA,Douglas County,e0a76d36-c58e-424c-ab67-327940312e69
50158,Male,34,Burning Tree Blvd,,married_present,some_college,no_degree,white,police_officer,Langlois,David,J,89,Marshalltown,IA,USA,Marshall County,275af716-d3e3-419f-9960-559b981a22d1
60050,Female,64,Jutlew Rd,,married_present,bachelors,education,white,police_officer,Little,Kathy,C,159,Mchenry,IL,USA,Lake County,4cfd0717-51c3-453a-84b0-c6dbe794a712
23435,Female,36,N Pleasants Hwy,,married_present,some_college,no_degree,white,police_officer,Murray,Constance,A,594,Suffolk,VA,USA,Chesapeake city,7582e17e-6f8f-4f12-ac19-61cfe9c44d77
91381,Male,51,Elderberry Ct,,never_married,bachelors,arts_humanities,southeast asian,police_officer,Dunn,Raymond,Nazareno,614,Stevenson Ranch,CA,USA,Los Angeles County,f5d0f211-3b59-43d5-87e1-19db5ee1720b
60618,Female,19,Highland Rd,,never_married,high_school,no_degree,white,police_officer,Comer,Karen,F,135,Chicago,IL,USA,Cook County,92b6e250-8597-4299-8fe4-ff2b325885b8
53916,Female,64,E 2 St,,widowed,bachelors,stem_related,white,police_officer,Brothers,Rhianna,Sky,473,Beaver Dam,WI,USA,Dodge County,be18fad4-8e54-4c03-8480-7abd7817e862
23139,Male,21,Henderson Street,,never_married,high_school,no_degree,black,police_officer,Johnson,Ezra,James,20,Powhatan,VA,USA,Powhatan County,a71e37c7-cf40-4248-b09a-a1f4ab56b859
15001,Male,37,Potomac Passage,,never_married,bachelors,arts_humanities,white,police_officer,Bootier,Donald,B,239,Aliquippa,PA,USA,Beaver County,ef879a88-592d-4c4f-9f71-256862e7a7f3
63385,Female,24,Circle Dr,,never_married,high_school,no_degree,white,police_officer,Cantrell,Katelyn,,47,Wentzville,MO,USA,St. Charles County,a79a8ac9-16d4-4f9a-a191-1f55024384eb
53029,Male,43,Liberty St,,married_present,bachelors,arts_humanities,white,police_officer,Briggs,Jerry,Lee,372,Hartland,WI,USA,Washington County,2db5d3b5-8bc3-45ab-9403-defd6743cfa4
12929,Male,31,Wangum Road,Unit 127,never_married,high_school,no_degree,white,police_officer,Nothdurft,Daniel,M,20,Dannemora,NY,USA,Clinton County,52359c67-b9a4-4313-9ead-cd841f4aad63
99685,Male,29,Scorpio Cir,,never_married,some_college,no_degree,white,police_officer,Struble,Clarence,Eugene,58,Unalaska,AK,USA,Aleutians West Census Area,8eec3c78-226f-4bdc-b252-fa74b7b4c43d
99508,Male,32,Glacier Highway,,separated,some_college,no_degree,mexican,police_officer,Placeres,Alexander,,161,Anchorage,AK,USA,Anchorage Municipality,52bc77d2-01fd-414d-ad39-37b549ddd60d
87505,Male,74,Glenbrook Dr,,married_present,bachelors,education,mexican,police_officer,Martinez,Diego,Dylan,97,Santa Fe,NM,USA,Santa Fe County,88f1c036-4c7c-420e-a1ba-06ed04c35787
92020,Female,26,Laura Ln,,never_married,some_college,no_degree,black,police_officer,Wildman,Regina,Akayla,54,El Cajon,CA,USA,San Diego County,6bea01da-d555-4e99-b38c-4cc42dc28470
72032,Male,35,Jefferson Ave,,married_present,some_college,no_degree,black,police_officer,Powell,Andrella,,398,Conway,AR,USA,Faulkner County,310987ef-59a8-494b-82c5-548e0c10743b
98107,Male,41,SE Schiller St,,married_present,graduate,arts_humanities,mexican,police_officer,Sendra,Antonio,,13,Seattle,WA,USA,King County,00a563c9-de15-4070-85b8-0385291563d4
79121,Female,71,Gabaldon Rd NW,,married_present,some_college,no_degree,white,police_officer,Spann,Kathie,Lynn,103,Amarillo,TX,USA,Potter County,05e67a05-6147-4e23-b2b3-20dd19b2002e
83833,Female,56,W 600 N,Apt 1506,married_present,graduate,education,white,police_officer,Mcgahey,Sarah,Charlene,32,Harrison,ID,USA,Kootenai County,441b871e-df05-4ad5-8025-85b3ef00f93e
61606,Male,45,Lindar Ln,,never_married,graduate,stem_related,white,police_officer,West,John,Alan,220,Peoria,IL,USA,Peoria County,5762b17f-75d7-45ea-8a6a-4292551089f4
98036,Male,31,SW Firdale Rd,Apt 129,married_present,some_college,no_degree,southeast asian,police_officer,Dat,Truc,Delafe,555,Lynnwood,WA,USA,Snohomish County,066a4e13-8a12-4fbd-b60e-e21c8cc966fe
37040,Female,20,Heritage View Trail,,never_married,high_school,no_degree,white,police_officer,Farmer,Natalie,Ann,82,Clarksville,TN,USA,Montgomery County,0bf15c5f-d03d-4d5e-8aa7-4d6db662f9c6
38940,Male,53,Country Club,,married_present,some_college,no_degree,black,police_officer,Mcgoogan,Charlie,R,71,Holcomb,MS,USA,Grenada County,f748c308-18ab-4f1f-a9b1-d7d41cf0b67c
79065,Male,35,Yows St,,married_present,some_college,no_degree,white,police_officer,Mitchell,David,W,39,Pampa,TX,USA,Roberts County,8ac4d23b-c9c6-4bbc-99a5-97c61dd635c1
21666,Male,30,Olde Dominion Drive,,married_present,bachelors,education,white,police_officer,Donlon,Thomas,Allen,118,Stevensville,MD,USA,Queen Anne's County,c60c6df5-a6d5-416e-87a2-ec0f00f619dd
30909,Female,25,Drema Way,,never_married,bachelors,stem,white,police_officer,Key,Jo,Vladimirovna,291,Augusta,GA,USA,Columbia County,500bd4bd-8d9f-4c61-b0ea-422e6a51e011
11803,Male,60,Auborn Avenue,Apartment B2,married_present,graduate,business,spanish american,police_officer,Riveiro,Steven,Robert,50,Plainview,NY,USA,Nassau County,49e98b71-ee97-444e-a43a-7185fcef2d48
35173,Female,64,Village Gate Dr,,divorced,bachelors,education,southeast asian,police_officer,Jamieson,Romina,Natasha,117,Trussville,AL,USA,St. Clair County,654058aa-84b5-44dc-8d25-ef8034d012ee
47523,Female,36,553rd Street,,never_married,9th_12th_no_diploma,no_degree,white,police_officer,Pace,Cynthia,F,43,Dale,IN,USA,Spencer County,df473a8b-163d-42a1-bb43-9dad41702e80
67730,Male,59,247th Pl,,married_present,9th_12th_no_diploma,no_degree,white,police_officer,Paszkiewicz,George,G,429,Atwood,KS,USA,Rawlins County,d21a85e7-a8ef-4ba5-88d3-906d389b8e24
98258,Male,36,NE 13th Ave,Apt 13,married_present,some_college,no_degree,white,police_officer,Padgett,James,Kyle,291,Lake Stevens,WA,USA,Snohomish County,1bc119a9-f16f-43cb-a4e4-620d7d497a6a
27406,Female,43,Tamarack Road,,never_married,some_college,no_degree,white,police_officer,Risner,Billie,Sakari,186,Greensboro,NC,USA,Guilford County,8441dd47-039d-4372-a094-a0c05fed17ff
20109,Male,47,Hikes Ln,,never_married,bachelors,arts_humanities,white,police_officer,Stokes,Brandon,M,67,Manassas,VA,USA,Prince William County,68e30789-e81c-439a-a6d9-3cec396658cb
33133,Female,56,Carmel Dr,,married_present,bachelors,education,cuban,police_officer,Fraga,Maricela,,31,Miami,FL,USA,Miami-Dade County,8a082a6f-2408-4ed5-9e12-7e3e86031785
11756,Female,29,Addison St,,never_married,bachelors,business,white,police_officer,Vincent,Heather,,71,Levittown,NY,USA,Nassau County,876a041f-cad0-42ea-938c-a5474ff79a3a
34205,Female,18,Mehlenbacher Rd,,never_married,bachelors,arts_humanities,white,police_officer,Hickey,Angela,Kay,197,Bradenton,FL,USA,Manatee County,fa829a61-3dfb-42ba-9c38-9aea1bef823d
23111,Female,58,Green Springs Dr,,married_present,bachelors,arts_humanities,white,police_officer,Mccutcheon,Joy,,70,Mechanicsville,VA,USA,Hanover County,3208cb5e-fcd8-45e5-a269-0fb51f026ca4
76063,Female,22,Miguel Ln,,never_married,some_college,no_degree,white,police_officer,Bethel,Renita,Ann,151,Mansfield,TX,USA,Ellis County,6929364e-c2c1-47e6-a563-6c019cb3f3bf
77372,Female,39,Sunday Drive,,married_present,bachelors,arts_humanities,white,police_officer,Brown,Kaylyn,Jo,248,Splendora,TX,USA,Montgomery County,9197e191-1b52-4d29-a8df-2a84d870e09c
34997,Male,32,128th Terr N,,never_married,high_school,no_degree,argentinean,police_officer,Moran,Alfonso,,54,Stuart,FL,USA,Martin County,91678782-0c6c-4540-8c35-37af1e2f1a50
11368,Male,25,Linden St,,never_married,less_than_9th,no_degree,east asian,police_officer,Qiao,Byung,,153,Corona,NY,USA,Queens County,a77eeaa4-ab2d-496b-a119-6a3727cbedc8
72118,Male,34,Sherbrooke Cir,,divorced,some_college,no_degree,white,police_officer,Gromek,William,Claus,193,North Little Rock,AR,USA,Pulaski County,9e5986a2-5380-4975-bf4e-bf43476b442a
22482,Female,34,Ky 1768,,married_present,high_school,no_degree,white,police_officer,Kaltenbach,Kelly,E,1233,Kilmarnock,VA,USA,Lancaster County,3c7e2482-389b-49ef-986b-c1d9c248e544
85014,Male,39,Mission Rd,,separated,9th_12th_no_diploma,no_degree,mexican,police_officer,Garcia,Arlindo,,427,Phoenix,AZ,USA,Maricopa County,0ee20ad7-b1ae-4d17-8245-0d33e0a3255b
79106,Male,43,Moccasin Bend Drive,,married_present,high_school,no_degree,white,police_officer,Kinstler,Nathan,H,264,Amarillo,TX,USA,Potter County,bb995120-e2a4-4d6a-8d13-aba5ba8e1ae3
91331,Female,32,E St James St,,married_present,bachelors,business,white,police_officer,Pinto,Sara,Megan,206,Pacoima,CA,USA,Los Angeles County,5ab13ccf-9121-43a2-8bda-a65a3cb01e65
64640,Male,56,Granite Rd,,married_present,high_school,no_degree,white,police_officer,Harper,Nicholas,M,15,Gallatin,MO,USA,Daviess County,603c7bb4-3a4b-444d-b0ec-a435512d0a10
77060,Female,29,Clarehouse Ln,,never_married,high_school,no_degree,mexican,police_officer,Hurtado,Alexis,A,682,Houston,TX,USA,Harris County,6cfcd85f-b6bd-4abd-8477-48ad8dee1aeb
91913,Male,48,S Meadows Pl,,married_present,some_college,no_degree,mexican,police_officer,Rivera,Juan,Roberto,83,Chula Vista,CA,USA,San Diego County,2d16df48-790e-44ea-8e3f-80cfc253e09f
98335,Male,43,24th Ave S,49,married_present,bachelors,stem,white,police_officer,Mccallister,Scott,Andrew,259,Gig Harbor,WA,USA,Pierce County,beccf839-c2f8-4d53-b484-08b33011951d
35633,Male,44,Castlestone Lane,,divorced,high_school,no_degree,white,police_officer,Colley,John,Cockerham,38,Florence,AL,USA,Lauderdale County,31a08ad6-e6ee-417d-8c92-11099d7162ae
38134,Male,41,Red Fox Ln,,divorced,bachelors,education,white,police_officer,Fordham,Matthew,W,19,Memphis,TN,USA,Shelby County,174aa2b2-23a1-472d-ae3f-cfd77d12dc8b
8820,Female,53,Sarah Ann St,,married_present,bachelors,business,black,police_officer,Mcnutt,Alexis,Leslie,186,Edison,NJ,USA,Union County,c4664695-dfdc-4bd4-9d53-658a13bdc084
64110,Male,36,Parkridge Drive,,married_present,bachelors,business,hispanic or latino other,police_officer,Dudkiewicz,Miguel,Ramon,248,Kansas City,MO,USA,Jackson County,b6a85e73-9e5d-45ba-adad-244b7ad6de20
7106,Female,31,Meadowdale Dr,,never_married,bachelors,business,black,police_officer,Able,Monica,Sarah,76,Newark,NJ,USA,Essex County,6c5f4eca-7354-43a9-9427-dc4ace7f3829
60607,Male,31,S Lapeer Rd,,married_present,some_college,no_degree,white,police_officer,Jones,Jacob,Craiger,92,Chicago,IL,USA,Cook County,d0f4163a-357a-4e68-9ccb-b219b987c928
28091,Male,61,Apperson Dr,,divorced,bachelors,arts_humanities,black,police_officer,Reaves,Talmadge,Nabeel,27,Lilesville,NC,USA,Anson County,26dfaa83-5450-463b-ba47-49f1985a1354
20001,Female,54,Turtle Lake Ct SE,,never_married,high_school,no_degree,black,police_officer,Bivins,Theodora,K,538,Washington,DC,USA,District of Columbia,1284a1c9-9a12-40cb-b759-86b770b880a9
96860,Male,33,Palainui Ave,,never_married,high_school,no_degree,southeast asian,police_officer,Mani,Chinh,Cam,35,Jbphh,HI,USA,Honolulu County,9a35f32a-42ab-4e70-b46e-f712d11e94ff
