zipcode,sex,age,street_name,unit,marital_status,education_level,bachelors_field,ethnic_background,occupation,last_name,first_name,middle_name,street_number,city,state,country,county,uuid
78526,Female,24,Oxbow Manor,,never_married,some_college,no_degree,hispanic or latino other,police_officer,Cartagena,Doris,Clara,88,Brownsville,TX,USA,Cameron County,e1c5c09f-8972-4e3a-af25-951c2012f0ae
7503,Male,64,Gerritsen Ave,,married_present,some_college,no_degree,dominican,police_officer,Holmes,Benito,J,56,Paterson,NJ,USA,Passaic County,9386b45b-ae33-4559-a2bb-5add459135e7
60707,Male,36,Post Road,,married_present,associates,no_degree,puerto rican,police_officer,Cruz,Owen,M,144,Elmwood Park,IL,USA,Cook County,1a904190-1696-4f63-9dca-824630fcb76a
7753,Male,36,Lincoln Way E,,never_married,bachelors,business,white,police_officer,Jensen,Gilbert,H,326,Neptune,NJ,USA,Monmouth County,bf64283f-a4d0-4371-80d2-1b4730e13d66
30236,Male,60,Briarwood Road,,separated,high_school,no_degree,black,police_officer,Whitley,Maurice,,35,Jonesboro,GA,USA,Clayton County,fccd49b4-67a4-4ee0-9967-a509a629eefa
2871,Male,59,Mathewson St,,married_present,graduate,arts_humanities,white,police_officer,Greene,Kenneth,Hunt,88,Portsmouth,RI,USA,Newport County,f9e826a5-e390-4049-81b9-bded768e6e63
30044,Female,36,Princeton Dr,,never_married,high_school,no_degree,mexican,police_officer,Barragan,Daniela,,537,Lawrenceville,GA,USA,Gwinnett County,162d844d-2dc8-4ec1-8cef-57b5da02e297
77099,Male,29,Quincy St NE,,never_married,high_school,no_degree,white,police_officer,Rose,Brian,Neal,323,Houston,TX,USA,Harris County,594a9ead-627b-4075-823f-6e8d769f07ed
12303,Male,46,East Main Street,Apartment 16,never_married,9th_12th_no_diploma,no_degree,white,police_officer,Bonet,William,Wesley,282,Schenectady,NY,USA,Albany County,deac3c99-5130-4dd4-b5af-a81da3baf736
88001,Male,22,East Javelina Avenue,,never_married,high_school,no_degree,white,police_officer,White,Billy,Johnnie,294,Las Cruces,NM,USA,Dona Ana County,8d5b8c9e-cd2b-429b-88de-55138c3aadb8
79404,Male,51,Rosedale Cir,Suite 105,divorced,high_school,no_degree,white,police_officer,Nail,William,,229,Lubbock,TX,USA,Lubbock County,26a23ab8-95e6-4448-a373-7e7b206c2f68
78749,Male,49,Francis Dr,,married_present,graduate,education,mexican,police_officer,Rico,Ralph,,33,Austin,TX,USA,Travis County,853a97df-6816-4e42-bc59-e420eac463a9
91504,Male,41,Belvedere Ave,,never_married,bachelors,arts_humanities,white,police_officer,Cruzreyes,John,L,82,Burbank,CA,USA,Los Angeles County,1f29ab95-8460-4c0a-aed1-c01d0455d8a2
11418,Male,55,Marshall Drive,,married_present,some_college,no_degree,black,police_officer,Garnett,Raquan,Collins,77,Richmond Hill,NY,USA,Queens County,be1a397a-fa03-4e66-8366-017af48f6088
56001,Male,24,W 7th St,,never_married,high_school,no_degree,black,police_officer,Pickett,Eddie,Roshan,16,Mankato,MN,USA,Nicollet County,73363b70-f1be-48ab-86a0-33ef869719ce
98315,Male,23,Southwest Antelope Drive,,never_married,high_school,no_degree,white,police_officer,King,Michael,William,1,Silverdale,WA,USA,Kitsap County,78f25d8e-1bb8-483e-9ffa-e4669fda26cd
60016,Male,64,Indian Hill Rd,,married_present,some_college,no_degree,white,police_officer,Duckworth,Christopher,L,101,Des Plaines,IL,USA,Cook County,fdee17a7-0ee2-4e66-bd01-9ac6da391275
19122,Male,54,Orchard Drive,,married_present,bachelors,arts_humanities,south asian,police_officer,Ahmed,Firdous,Kantilal,13,Philadelphia,PA,USA,Philadelphia County,693aec06-5fe4-46a7-99a0-27cd1bf44b17
32080,Female,61,SW 8th Pl,,married_present,graduate,education,costa rican,police_officer,Holle,Zaida,Eloise,3,Saint Augustine,FL,USA,St. Johns County,5616f46f-ee40-404e-8c3e-28710213707e
91913,Male,48,S Meadows Pl,,married_present,some_college,no_degree,mexican,police_officer,Rivera,Juan,Roberto,83,Chula Vista,CA,USA,San Diego County,2d16df48-790e-44ea-8e3f-80cfc253e09f
24605,Male,39,Lakeview Drive,,married_present,high_school,no_degree,white,police_officer,Prevatte,Joseph,Ali,162,Bluefield,VA,USA,Tazewell County,a8f8c540-0d66-4a65-931b-bfab1c2d3a0e
90623,Male,38,Curtner Ave,,never_married,bachelors,stem,east asian,police_officer,Wong,Hung,,128,La Palma,CA,USA,Orange County,de216cca-84ff-4724-806a-ef96d530b450
91750,Male,51,Hobie Ln,,married_present,some_college,no_degree,white,police_officer,Makar,Kenneth,Chance,205,La Verne,CA,USA,Los Angeles County,b84514e0-0401-41a4-bef7-36b374f709d6
19805,Male,56,Surrey Court,,never_married,high_school,no_degree,black,police_officer,Cameron,Edward,L,40,Wilmington,DE,USA,New Castle County,eefd5db8-f7fe-4b4b-890b-d89763ad7132
11755,Male,21,Louis Road,,never_married,some_college,no_degree,white,police_officer,Shadrick,Scott,Whittle,59,Lake Grove,NY,USA,Suffolk County,e9560194-d5b7-4987-8996-b07093c758d6
11225,Male,50,Lincoln Way E,,divorced,high_school,no_degree,colombian,police_officer,Salazar,Alexander,Antonio,603,Brooklyn,NY,USA,Kings County,83a82ef8-4ac2-4931-a96f-612ab38895e1
11413,Male,21,Heathcote Road,,never_married,some_college,no_degree,black,police_officer,Williams,Cedrick,W,86,Springfield Gardens,NY,USA,Queens County,3456ff70-edb3-4d40-935e-0a8d0b7e09da
94121,Male,41,Jean Marie Cir,Apt 411,married_present,graduate,arts_humanities,southeast asian,police_officer,Shavers,Hoang,,252,San Francisco,CA,USA,San Francisco County,d4e4b6a1-5b0e-4378-ab90-8743247fb3c5
57785,Female,56,N Poplar,,never_married,high_school,no_degree,white,police_officer,Veitch,Wanda,,133,Sturgis,SD,USA,Lawrence County,95f73a1d-48a4-4c37-b67f-ddec3eac74f8
37189,Male,50,Lannon Avenue NE,,married_present,graduate,business,black,police_officer,Nichols,Desmond,Jamil,7,Whites Creek,TN,USA,Davidson County,f14f14b9-4c19-4987-b255-56d84f368682
90717,Male,62,N 6th St,,married_present,bachelors,arts_humanities,southeast asian,police_officer,Ragoo,Louis,Scott,155,Lomita,CA,USA,Los Angeles County,0cf8de21-3abf-4d02-8f68-1278a62320a1
75237,Male,28,West Burnett Road,826,never_married,bachelors,education,cuban,police_officer,Batista,Buenaventura,Orlando,138,Dallas,TX,USA,Dallas County,53702501-7486-4eff-827f-1b9fde418bd8
89074,Male,41,18th St,,married_present,bachelors,stem_related,southeast asian,police_officer,Maluf,Crisanto,Abundo,104,Henderson,NV,USA,Clark County,2a6971ec-4efd-4502-92d7-3a102f18b009
76710,Male,28,Tanager St,,never_married,graduate,stem,white,police_officer,Mcfadden,Jeffrey,L,256,Waco,TX,USA,McLennan County,93ad0db4-2b4d-4a38-ad22-7f74db0c4fdf
80239,Male,40,Fox Sparrow Rd,,never_married,less_than_9th,no_degree,white,police_officer,Higgins,Matthew,Terry,5,Denver,CO,USA,Denver County,ed01f744-3d81-48b2-b9dc-bd7208e2917b
92102,Male,53,Shotwell St,,never_married,some_college,no_degree,white,police_officer,Shealy,Ryan,Christopher,22,San Diego,CA,USA,San Diego County,3893bedd-e33a-4c00-81b1-42fdc63222c6
33185,Female,29,Parkwood Sq,,never_married,associates,no_degree,cuban,police_officer,Chea,Gloria,A,443,Miami,FL,USA,Miami-Dade County,7ebe741e-c9eb-42cd-b7fe-56e56fabd375
30655,Male,42,Wellington Pl,27,married_present,high_school,no_degree,east asian,police_officer,Konishi,Chau,,24,Monroe,GA,USA,Walton County,46aa5dff-71af-4dfe-bcb0-d770c6ba59d0
55705,Female,25,Canary Dr,,never_married,some_college,no_degree,white,police_officer,Wolf,Michele,Marie,285,Aurora,MN,USA,St. Louis County,4acb6315-8813-478c-a39e-0358cbba1c70
31904,Female,29,Spoleto Ln,,never_married,graduate,education,black,police_officer,Vann,Jasmine,,19,Columbus,GA,USA,Muscogee County,bda65451-e362-426b-8955-aa812cacb9bc
36303,Male,56,Smith Crossing Drive,,divorced,some_college,no_degree,black,police_officer,Moore,Jerry,,8,Dothan,AL,USA,Houston County,310ce74b-22d6-48b8-bc1c-057964adf236
59718,Male,27,Whiteriver Avenue,,never_married,high_school,no_degree,white,police_officer,Ashworth,Jonathan,Clayton,58,Bozeman,MT,USA,Gallatin County,c7c4b5bd-9f28-4558-a0d9-f63b1335d40b
18337,Male,22,County Route 44,,never_married,bachelors,arts_humanities,puerto rican,police_officer,Gonzalez,Jose,,197,Milford,PA,USA,Pike County,7a5e6a78-7308-4875-9124-2344ecf6702b
23228,Male,34,Dashiell Dr,,married_present,bachelors,arts_humanities,white,police_officer,Klingensmith,Dallas,L,155,Henrico,VA,USA,Richmond city,0232b64e-1ef7-48b4-8466-8eea7336c0f0
90003,Male,19,N Dewayne Ave,,never_married,some_college,no_degree,black,police_officer,Humphrey,Elroy,Francis,13,Los Angeles,CA,USA,Los Angeles County,c72970a9-ffd5-4a8b-a873-6f6039d3fdcd
84020,Female,40,W Mauve Clover Ct,,married_present,graduate,arts_humanities,white,police_officer,Lawrence,Lydia,Cotney,26,Draper,UT,USA,Salt Lake County,d025090c-0e43-4237-b468-9ad18a8c92af
72034,Female,29,Shepherds Ln,,divorced,some_college,no_degree,black,police_officer,Johnson,Rhonda,V,12,Conway,AR,USA,Faulkner County,6bc3bda4-81f5-4929-b23e-e4f6e0a1786c
38112,Female,58,S Parkway E,,married_present,high_school,no_degree,white,police_officer,Schlise,Tricia,Nichole,33,Memphis,TN,USA,Shelby County,9d0cd786-1474-4c6e-aa7e-f9de34b8b049
32058,Male,53,Lake Ave,,married_present,bachelors,arts_humanities,south asian,police_officer,Hempel,Naveed,,308,Lawtey,FL,USA,Bradford County,d67c475a-5ac7-4e29-b7b2-7d7d1cabfd97
19320,Male,56,Queens Blvd,,divorced,graduate,arts_humanities,white,police_officer,Whatley,Jeffrey,H,663,Coatesville,PA,USA,Chester County,6bba39da-49eb-417a-a7fd-c9279d8ba6f7
98105,Male,40,32nd Ave NE,,never_married,bachelors,arts_humanities,white,police_officer,Labonte,Kevin,Henry,205,Seattle,WA,USA,King County,25c82416-5efc-46e2-bfab-77d738727e98
2351,Male,51,Otis Street,,married_present,associates,no_degree,colombian,police_officer,Polen,Albert,R,396,Abington,MA,USA,Plymouth County,df18ebe6-f346-4d40-9e9b-50731ca513ea
30736,Male,45,Straight Frk,,married_present,bachelors,business,white,police_officer,Knott,Gregory,Wallace,476,Ringgold,GA,USA,Catoosa County,f7229c58-a55a-492c-8cd1-6b4edc9f9a61
73106,Male,64,Montego Dr,,never_married,high_school,no_degree,white,police_officer,Reed,Thomas,Steven,104,Oklahoma City,OK,USA,Oklahoma County,b4cf3272-882d-4885-aa02-20ea08aaf382
93662,Male,59,Stone Creek Ln,,married_present,some_college,no_degree,mexican,police_officer,Sanchezvega,Steven,,458,Selma,CA,USA,Fresno County,dc69d76a-8218-49ea-b127-93608bb83649
32606,Male,27,Cypress Wood Ct,,never_married,high_school,no_degree,puerto rican,police_officer,Geniti,Joseph,Antonio,528,Gainesville,FL,USA,Alachua County,2a8cfc80-d6db-42be-a5b6-ef20b9ce45f2
63010,Male,47,Arbor Ct,,married_present,some_college,no_degree,white,police_officer,Cronk,Matthew,R,33,Arnold,MO,USA,Jefferson County,34509d84-7695-44d1-8874-20b53837388e
31605,Male,32,Erie Ct,,never_married,high_school,no_degree,puerto rican,police_officer,Forcier,Louis,,264,Valdosta,GA,USA,Lowndes County,073e2968-fcda-4e16-993e-a92ec46487e7
29649,Male,43,Laurel Way,,divorced,bachelors,business,white,police_officer,Gamble,Charles,Matthew,110,Greenwood,SC,USA,Greenwood County,b2427692-0a59-4e2f-9ed6-4cde7c1d0c2e
64442,Male,30,Leaf River Trl,,married_present,high_school,no_degree,white,police_officer,Sampedro,Kayvan,Smart,77,Eagleville,MO,USA,Harrison County,a9d7f5a9-5106-4754-be5a-8bea15abc3d0
73012,Male,27,N 174th Ave,,married_present,high_school,no_degree,white,police_officer,Rothenberger,Gary,Lee,171,Edmond,OK,USA,Oklahoma County,d5ab7ce4-7b65-446b-9271-491ad7edcacb
43035,Male,44,Finney Trl,,married_present,high_school,no_degree,south asian,police_officer,Chatelain,Ali,,780,Lewis Center,OH,USA,Delaware County,725a0f14-2315-4836-8836-600cfff7ab41
44103,Male,40,Warden Ave,,divorced,bachelors,stem,black,police_officer,Peters,Nelson,James,16,Cleveland,OH,USA,Cuyahoga County,cd8547ee-1c7f-4c01-a003-aa5e11b2f98c
80918,Male,44,E 200 S,,married_present,graduate,stem,white,police_officer,Ehster,Robert,Mathew,111,Colorado Springs,CO,USA,El Paso County,71c7d89b-33f9-493a-ad76-9889e24bfc48
54459,Male,39,Wagon Trail,,never_married,high_school,no_degree,white,police_officer,Labreau,Jeremy,Michael,211,Ogema,WI,USA,Price County,5ef16706-80e8-4f01-985c-6b14b3965988
31210,Male,35,Sequoia Way,,married_present,graduate,stem,white,police_officer,Wilson,Thomas,Wayne,21,Macon,GA,USA,Bibb County,5747726b-a49f-473d-ac61-f1ccf59d551c
32327,Male,18,3rd St,,never_married,bachelors,arts_humanities,white,police_officer,Smith,Christopher,Timothy,96,Crawfordville,FL,USA,Wakulla County,93e0532f-aac6-4275-bd17-7649aba9fcd4
18014,Female,61,S 19th St,,divorced,bachelors,education,white,police_officer,Hayes,Kelly,Kali,29,Bath,PA,USA,Northampton County,79f50875-3140-4c40-a752-bef559239e05
80104,Male,36,Suncrest Peak Pl,,married_present,bachelors,business,mexican,police_officer,Barona,Juan,Fernandez,27,Castle Rock,CO,USA,Douglas County,af65ef12-36ea-4ecf-9834-a9b1f8f55743
16150,Male,68,Green Drake Rd,,married_present,graduate,education,white,police_officer,Batson,Bryan,William,53,Sharpsville,PA,USA,Mercer County,94139806-1bb0-4e3d-b004-38afbae3e884
36526,Male,58,Shefleys Rd,,married_present,high_school,no_degree,black,police_officer,Bulger,Damian,Dalton,123,Daphne,AL,USA,Baldwin County,037b726b-9925-4adf-8b59-00991a03866c
92507,Male,55,Loyola Dr,,married_present,some_college,no_degree,mexican,police_officer,Fuentes,Alexander,,295,Riverside,CA,USA,Riverside County,ae32456e-9e56-4c38-8873-8f543b9bb146
98057,Male,21,Otis St SE,,never_married,high_school,no_degree,white,police_officer,Christie,Earl,L,85,Renton,WA,USA,King County,acffff22-19bf-44c6-8203-faa2cd46f0a3
85041,Male,42,Port Hood Dr,,married_present,high_school,no_degree,mexican,police_officer,Regan,Luis,Felix,53,Phoenix,AZ,USA,Maricopa County,185d322c-89ee-478a-896a-2c07589a5d08
45039,Male,33,Fairgrounds Rd,,married_present,high_school,no_degree,white,police_officer,Matthews,Jordan,Adam,337,Maineville,OH,USA,Warren County,94d71aa6-b022-48ba-8294-9802989b084d
71075,Male,55,Harper Road,,married_present,high_school,no_degree,black,police_officer,Griffin,John,L,284,Springhill,LA,USA,Bossier Parish,eb7c5f70-815a-4784-854c-29fc4262e7a4
37721,Male,28,Cheyenne Way,,never_married,high_school,no_degree,white,police_officer,Young,John,Lee,201,Corryton,TN,USA,Union County,72ccdf64-e699-4f78-9a4c-5f3eefa98504
78016,Male,51,Alejandro Rd,,married_present,some_college,no_degree,black,police_officer,Redmon,Arcilio,Dewayne,21,Devine,TX,USA,Frio County,7f37cb5e-33a7-4523-af41-b2e0dc1b33d7
93015,Male,23,Sidney,,never_married,bachelors,stem,asian other,police_officer,Robinson,Tony,Kyle,118,Fillmore,CA,USA,Ventura County,3f4e5c31-1c11-4aa8-951b-2a9fff3dc8db
46001,Male,34,Rowe Rd,,divorced,high_school,no_degree,white,police_officer,Smith,Mark,Lee,131,Alexandria,IN,USA,Madison County,fe3e1b38-1954-477c-bee8-ad19dde85214
68901,Male,27,200th Avenue,,never_married,graduate,arts_humanities,white,police_officer,Vessel,Reece,J,358,Hastings,NE,USA,Clay County,aba6ff5d-bd9d-4a19-befd-eaeeb4eb099b
44139,Male,68,Wharfside,,widowed,high_school,no_degree,white,police_officer,Kaback,Connor,Alan,81,Solon,OH,USA,Cuyahoga County,31b708fd-7bb5-4ead-9866-82207438bf47
32034,Female,34,Tulip Ln,,married_present,bachelors,arts_humanities,white,police_officer,Leming,Helen,Ann,116,Fernandina Beach,FL,USA,Nassau County,be5cc3c4-c907-48e6-97c9-d96d5697d4f6
37814,Male,28,Stonedraw Court,,never_married,some_college,no_degree,white,police_officer,Butts,Aric,L,114,Morristown,TN,USA,Hamblen County,76f43036-e5d2-401e-afc2-10aabc4d2da2
43230,Male,26,Lake Grove Dr,,never_married,bachelors,arts_humanities,white,police_officer,Arendt,Robert,Dennis,209,Columbus,OH,USA,Franklin County,d6d2b4a4-38f6-414f-8fe5-463529c9123c
45840,Male,45,Springfield Ct,,married_present,bachelors,stem_related,white,police_officer,Brown,Joseph,Keith,69,Findlay,OH,USA,Hancock County,1669575b-4fcd-431c-b3e0-bfe810d3b974
67218,Male,26,Burt St,,married_present,graduate,arts_humanities,white,police_officer,Asseff,Gary,M,13,Wichita,KS,USA,Sedgwick County,1ecf2c5e-4f96-4ddf-a344-7cc3fca03ee1
78664,Male,37,Lady Laurel Ln,,married_present,graduate,stem,black,police_officer,Brown,Anthony,,124,Round Rock,TX,USA,Travis County,f5b85e92-5697-4795-9273-381c7707f106
7095,Male,45,Ritchie Hwy,Parking Spc Gu6,never_married,some_college,no_degree,south asian,police_officer,Pak,Ahmad,Jayant,22,Woodbridge,NJ,USA,Middlesex County,9bd8da30-3fe9-4f68-b580-7b4ab533bdcb
91732,Female,37,Oak Tree Ct,,never_married,high_school,no_degree,white,police_officer,Obermark,Solitaire,Mara,50,El Monte,CA,USA,Los Angeles County,4134230e-c922-4fda-b152-e0335674618b
98294,Male,66,SW Alder St,,married_present,less_than_9th,no_degree,white,police_officer,Jones,Gregg,Anderson,112,Sultan,WA,USA,Snohomish County,3d129697-dbe0-4ead-afc6-eab558f69a09
22209,Male,47,Tennessee Ave,,never_married,bachelors,arts_humanities,white,police_officer,Moorman,Ronald,Anthony,8,Arlington,VA,USA,Arlington County,59a8c163-778e-414d-83df-b46210ee7cd3
22936,Female,29,Fuller Drive,,married_present,bachelors,arts_humanities,white,police_officer,Meeker,Ninamarie,,49,Earlysville,VA,USA,Greene County,868e744b-8bb6-4b16-95bc-4f17e06fbf55
37620,Male,63,Hathaway Lane,,married_present,bachelors,arts_humanities,white,police_officer,King,Terry,Bryan,42,Bristol,TN,USA,Sullivan County,f549e1b2-14a0-4e94-b1aa-75ac672701f8
98146,Male,63,27th Ln SE,,married_present,associates,no_degree,white,police_officer,Cawley,Michael,Jackson,254,Seattle,WA,USA,King County,c33c6720-6a12-4068-9546-9114111f53bc
2780,Male,61,Worcester Street,,never_married,high_school,no_degree,white,police_officer,Roberts,Ernest,Philip,120,Taunton,MA,USA,Bristol County,a02de208-4ff8-4ea2-b6de-40295a62df84
21001,Male,39,State Highway 28,Apartment 1,never_married,bachelors,arts_humanities,white,police_officer,Cacio,Charles,Lee,158,Aberdeen,MD,USA,Harford County,349df486-2b7a-45f2-932b-48a0b072fa99
22180,Male,69,Springbrook St,199,married_present,graduate,business,white,police_officer,Mixon,Mark,Powell,104,Vienna,VA,USA,Fairfax County,b49aea02-508d-4662-a380-d3e01a5f919f
45503,Male,21,Rochester Rd Northeast,,never_married,high_school,no_degree,white,police_officer,Brook,Patrick,Lee,145,Springfield,OH,USA,Clark County,4c11ac15-cf36-4fb3-9091-db6ed35bb2c1
65706,Female,67,Maple Grove Dr,Apt 1206,married_present,high_school,no_degree,hispanic or latino other,police_officer,Carrasco,Cynthia,,132,Marshfield,MO,USA,Webster County,2f09ff8e-81c2-41bd-8917-2423a8539c76
64055,Male,41,Madison Avenue South,Suite 100,married_present,bachelors,business,white,police_officer,Cress,James,Austin,12,Independence,MO,USA,Jackson County,5565cbfb-60d0-4a5c-a46d-d45fe242234c
30076,Male,18,Old Pike Rd,,never_married,high_school,no_degree,black,police_officer,Burgess,Donnie,,188,Roswell,GA,USA,Fulton County,7efc2216-ee67-4b0c-aada-7715eb4c7474
90604,Male,44,Lobo St,,married_present,bachelors,stem,hispanic or latino other,police_officer,Jean,Francisco,T,53,Whittier,CA,USA,Los Angeles County,7317f041-5daa-4d12-abc1-e1e56901b83c
23451,Male,55,W Morgan St,Ste 128,divorced,less_than_9th,no_degree,honduran,police_officer,Esquilin,Gino,Vinicio,108,Virginia Beach,VA,USA,Virginia Beach city,a4f72bce-1c40-47eb-b34a-c55ba871e181
6759,Male,29,Vt Route 14,,never_married,high_school,no_degree,white,police_officer,Williamson,Glenn,Angelo,266,Litchfield,CT,USA,Litchfield County,a8a53643-c1a0-46f4-920b-6cfc4a7d304f
87121,Male,42,Ivory Ct,,divorced,less_than_9th,no_degree,mexican,police_officer,Moreno,Gustavo,,34,Albuquerque,NM,USA,Bernalillo County,f6a74277-6e88-4397-b0b5-e0c263d1b6d9
27343,Male,54,Roy Rd,,married_present,some_college,no_degree,mexican,police_officer,Ramirezgarcia,Miguel,Antonio,984,Semora,NC,USA,Person County,03ea7fd2-f883-4ee9-a35a-9b22329e0c1f
96707,Male,36,Uluaoa St,617,married_present,some_college,no_degree,east asian,police_officer,Hinchey,Hsia,,142,Kapolei,HI,USA,Honolulu County,3887c327-cda7-47cd-a6a6-b1a995e34cc6
23228,Female,56,Mcelmurray Rd,,never_married,some_college,no_degree,black,police_officer,Cave,Joi,Nichole,72,Henrico,VA,USA,Henrico County,c908e429-4583-4c0a-98f9-b5dc15ff16e3
